trade_id,timestamp_ns,symbol,side,quantity,price,venue,strategy,account,status
INT_000897,1700000000897000000,BAC,Sell,6871,52.06,NYSE,momentum,ACC004,active
INT_000898,1700000000898000000,XOM,Buy,5939,438.23,NYSE,pairs,ACC007,active
INT_000899,1700000000899000000,GS,Buy,3183,100.71,NYSE,pairs,ACC016,active
INT_000900,1700000000900000000,META,Buy,716,74.31,NASDAQ,mean_revert,ACC007,active
INT_000901,1700000000901000000,JNJ,Sell,5487,327.57,NASDAQ,stat_arb,ACC004,active
INT_000902,1700000000902000000,GOOG,Buy,2599,403.47,NASDAQ,market_neutral,ACC004,active
INT_000903,1700000000903000000,MSFT,Buy,7297,316.72,NASDAQ,pairs,ACC007,active
INT_000904,1700000000904000000,V,Buy,1814,196.76,NYSE,momentum,ACC014,active
INT_000905,1700000000905000000,NVDA,Sell,3625,83.09,NASDAQ,stat_arb,ACC014,active
INT_000906,1700000000906000000,TSLA,Buy,9994,254.75,NASDAQ,mean_revert,ACC005,active
INT_000907,1700000000907000000,WMT,Buy,5885,489.0,NYSE,mean_revert,ACC005,active
INT_000908,1700000000908000000,GOOG,Buy,4607,111.43,NASDAQ,pairs,ACC014,active
INT_000909,1700000000909000000,META,Sell,3612,448.88,NYSE,market_neutral,ACC006,active
INT_000910,1700000000910000000,HD,Buy,1426,235.26,NASDAQ,momentum,ACC019,active
INT_000911,1700000000911000000,PG,Sell,4583,56.53,NASDAQ,momentum,ACC008,active
INT_000912,1700000000912000000,V,Sell,9503,150.08,NYSE,market_neutral,ACC001,active
INT_000913,1700000000913000000,JNJ,Buy,666,496.07,NYSE,pairs,ACC017,active
INT_000914,1700000000914000000,UNH,Sell,1615,253.6,NYSE,stat_arb,ACC018,active
INT_000915,1700000000915000000,AAPL,Sell,3581,109.72,NASDAQ,momentum,ACC003,active
INT_000916,1700000000916000000,AAPL,Sell,5004,122.81,NASDAQ,market_neutral,ACC019,active
INT_000917,1700000000917000000,AAPL,Sell,7608,397.33,NASDAQ,momentum,ACC012,active
INT_000918,1700000000918000000,WMT,Buy,1168,223.2,NASDAQ,market_neutral,ACC002,active
INT_000919,1700000000919000000,BAC,Sell,4430,364.12,NYSE,stat_arb,ACC020,active
INT_000920,1700000000920000000,V,Buy,8443,475.4,NASDAQ,stat_arb,ACC004,active
INT_000921,1700000000921000000,UNH,Sell,7634,328.61,NASDAQ,mean_revert,ACC006,active
INT_000922,1700000000922000000,CVX,Buy,9197,369.2,NYSE,momentum,ACC011,active
INT_000923,1700000000923000000,JPM,Buy,7849,381.82,NYSE,momentum,ACC011,active
INT_000924,1700000000924000000,MA,Sell,8260,356.1,NASDAQ,stat_arb,ACC003,active
INT_000925,1700000000925000000,MA,Sell,7422,268.8,NYSE,pairs,ACC018,active
INT_000926,1700000000926000000,CVX,Sell,7415,329.43,NYSE,momentum,ACC015,active
INT_000927,1700000000927000000,MSFT,Buy,6410,454.08,NASDAQ,stat_arb,ACC004,active
INT_000928,1700000000928000000,META,Sell,1845,363.69,NASDAQ,momentum,ACC007,active
INT_000929,1700000000929000000,XOM,Buy,4813,237.44,NYSE,pairs,ACC012,active
INT_000930,1700000000930000000,JNJ,Sell,361,181.18,NYSE,stat_arb,ACC008,active
INT_000931,1700000000931000000,XOM,Sell,6755,310.42,NASDAQ,pairs,ACC019,active
INT_000932,1700000000932000000,XOM,Sell,7513,186.84,NYSE,mean_revert,ACC006,active
INT_000933,1700000000933000000,GS,Buy,7943,217.36,NASDAQ,stat_arb,ACC005,active
INT_000934,1700000000934000000,MA,Sell,7479,480.3,NYSE,market_neutral,ACC010,active
INT_000935,1700000000935000000,META,Buy,2524,122.56,NYSE,stat_arb,ACC011,active
INT_000936,1700000000936000000,HD,Buy,7233,167.18,NYSE,momentum,ACC018,active
INT_000937,1700000000937000000,GOOG,Sell,5643,116.57,NASDAQ,market_neutral,ACC006,active
INT_000938,1700000000938000000,CVX,Sell,2000,464.2,NASDAQ,pairs,ACC005,active
INT_000939,1700000000939000000,WMT,Sell,2566,51.93,NASDAQ,mean_revert,ACC016,active
INT_000940,1700000000940000000,BAC,Buy,9270,377.84,NASDAQ,mean_revert,ACC004,active
INT_000941,1700000000941000000,PG,Buy,2294,355.1,NYSE,mean_revert,ACC001,active
INT_000942,1700000000942000000,UNH,Buy,7316,210.83,NASDAQ,stat_arb,ACC020,active
INT_000943,1700000000943000000,NVDA,Buy,4563,138.07,NYSE,market_neutral,ACC015,active
INT_000944,1700000000944000000,MSFT,Sell,3195,270.71,NYSE,mean_revert,ACC013,active
INT_000945,1700000000945000000,TSLA,Sell,6066,223.75,NYSE,mean_revert,ACC012,active
INT_000946,1700000000946000000,MA,Sell,7310,443.44,NYSE,momentum,ACC015,active
INT_000947,1700000000947000000,JNJ,Sell,4738,123.71,NASDAQ,pairs,ACC005,active
INT_000948,1700000000948000000,HD,Buy,2363,143.5,NASDAQ,market_neutral,ACC011,active
INT_000949,1700000000949000000,MSFT,Sell,1459,52.98,NASDAQ,pairs,ACC006,active
INT_000950,1700000000950000000,CVX,Sell,9314,389.86,NYSE,momentum,ACC006,active
INT_000951,1700000000951000000,UNH,Sell,9084,270.76,NASDAQ,market_neutral,ACC010,active
INT_000952,1700000000952000000,PG,Sell,3688,62.08,NYSE,momentum,ACC009,active
INT_000953,1700000000953000000,BAC,Sell,2044,344.22,NASDAQ,pairs,ACC006,active
INT_000954,1700000000954000000,PG,Buy,476,103.71,NASDAQ,pairs,ACC003,active
INT_000955,1700000000955000000,KO,Sell,9530,266.22,NASDAQ,mean_revert,ACC016,active
INT_000956,1700000000956000000,AMZN,Sell,8407,379.83,NYSE,mean_revert,ACC006,active
INT_000957,1700000000957000000,HD,Buy,2404,193.86,NYSE,mean_revert,ACC006,active
INT_000958,1700000000958000000,GOOG,Sell,5927,238.78,NASDAQ,stat_arb,ACC010,active
INT_000959,1700000000959000000,BAC,Buy,8429,137.22,NYSE,stat_arb,ACC020,active
INT_000960,1700000000960000000,META,Sell,5190,422.07,NASDAQ,mean_revert,ACC012,active
INT_000961,1700000000961000000,AMZN,Sell,2364,55.8,NASDAQ,mean_revert,ACC016,active
INT_000962,1700000000962000000,JNJ,Sell,2681,96.09,NYSE,market_neutral,ACC008,active
INT_000963,1700000000963000000,NVDA,Buy,6847,257.22,NYSE,stat_arb,ACC005,active
INT_000964,1700000000964000000,AAPL,Sell,5715,190.21,NASDAQ,momentum,ACC015,active
INT_000965,1700000000965000000,KO,Sell,2831,369.45,NYSE,stat_arb,ACC008,active
INT_000966,1700000000966000000,TSLA,Buy,3722,188.34,NYSE,momentum,ACC003,active
INT_000967,1700000000967000000,JNJ,Buy,1283,58.46,NASDAQ,pairs,ACC002,active
INT_000968,1700000000968000000,NVDA,Buy,547,406.87,NYSE,pairs,ACC004,active
INT_000969,1700000000969000000,GS,Buy,1095,185.74,NYSE,stat_arb,ACC004,active
INT_000970,1700000000970000000,KO,Buy,9637,455.53,NYSE,mean_revert,ACC001,active
INT_000971,1700000000971000000,MSFT,Buy,4554,476.96,NASDAQ,mean_revert,ACC006,active
INT_000972,1700000000972000000,XOM,Buy,8282,306.61,NYSE,market_neutral,ACC001,active
INT_000973,1700000000973000000,XOM,Buy,3148,483.92,NYSE,market_neutral,ACC001,active
INT_000974,1700000000974000000,AMZN,Buy,8270,433.08,NASDAQ,mean_revert,ACC019,active
INT_000975,1700000000975000000,META,Sell,1768,131.38,NASDAQ,pairs,ACC014,active
INT_000976,1700000000976000000,NVDA,Buy,6687,100.78,NASDAQ,stat_arb,ACC015,active
INT_000977,1700000000977000000,AMZN,Buy,8133,393.02,NASDAQ,market_neutral,ACC002,active
INT_000978,1700000000978000000,MSFT,Sell,8098,102.08,NASDAQ,pairs,ACC020,active
INT_000979,1700000000979000000,BAC,Sell,3710,299.26,NASDAQ,pairs,ACC007,active
INT_000980,1700000000980000000,MSFT,Sell,6030,130.68,NASDAQ,stat_arb,ACC013,active
INT_000981,1700000000981000000,WMT,Buy,1963,114.52,NASDAQ,market_neutral,ACC004,active
INT_000982,1700000000982000000,META,Buy,5969,488.84,NASDAQ,momentum,ACC020,active
INT_000983,1700000000983000000,UNH,Buy,3825,427.15,NASDAQ,mean_revert,ACC019,active
INT_000984,1700000000984000000,HD,Sell,6567,210.24,NASDAQ,pairs,ACC017,active
INT_000985,1700000000985000000,GS,Buy,7458,98.62,NASDAQ,pairs,ACC016,active
INT_000986,1700000000986000000,JPM,Buy,496,94.82,NYSE,stat_arb,ACC016,active
INT_000987,1700000000987000000,AAPL,Buy,6279,322.06,NASDAQ,momentum,ACC010,active
INT_000988,1700000000988000000,KO,Buy,1263,347.49,NASDAQ,pairs,ACC007,active
INT_000989,1700000000989000000,BAC,Sell,8042,277.16,NASDAQ,market_neutral,ACC018,active
INT_000990,1700000000990000000,AAPL,Buy,7061,446.06,NYSE,pairs,ACC015,active
INT_000991,1700000000991000000,V,Sell,7260,256.85,NYSE,momentum,ACC018,active
INT_000992,1700000000992000000,BAC,Buy,8062,243.81,NASDAQ,pairs,ACC016,active
INT_000993,1700000000993000000,AMZN,Sell,9083,358.42,NASDAQ,pairs,ACC018,active
INT_000994,1700000000994000000,META,Buy,6422,168.53,NASDAQ,market_neutral,ACC012,active
INT_000995,1700000000995000000,BAC,Sell,1016,62.67,NYSE,momentum,ACC012,active
INT_000996,1700000000996000000,MA,Buy,5601,221.26,NASDAQ,mean_revert,ACC012,active
INT_000997,1700000000997000000,JNJ,Sell,934,347.56,NYSE,momentum,ACC010,active
INT_000998,1700000000998000000,HD,Buy,1083,441.02,NYSE,mean_revert,ACC006,active
INT_000999,1700000000999000000,AAPL,Sell,622,257.41,NASDAQ,market_neutral,ACC017,active
INT_001000,1700000001000000000,JNJ,Sell,344,363.18,NYSE,mean_revert,ACC013,active
INT_001001,1700000001001000000,HD,Sell,5292,307.64,NASDAQ,stat_arb,ACC007,active
INT_001002,1700000001002000000,V,Sell,8247,415.16,NASDAQ,momentum,ACC020,active
INT_001003,1700000001003000000,BAC,Sell,7153,140.79,NYSE,market_neutral,ACC007,active
INT_001004,1700000001004000000,BAC,Sell,788,183.79,NASDAQ,momentum,ACC020,active
INT_001005,1700000001005000000,MSFT,Buy,9707,201.58,NYSE,market_neutral,ACC017,active
INT_001006,1700000001006000000,PG,Sell,3446,206.29,NYSE,mean_revert,ACC017,active
INT_001007,1700000001007000000,BAC,Sell,8856,191.01,NASDAQ,pairs,ACC009,active
INT_001008,1700000001008000000,KO,Sell,8981,131.27,NYSE,market_neutral,ACC006,active
INT_001009,1700000001009000000,HD,Sell,3499,347.36,NASDAQ,mean_revert,ACC018,active
INT_001010,1700000001010000000,KO,Sell,9285,376.98,NYSE,market_neutral,ACC007,active
INT_001011,1700000001011000000,MA,Sell,2430,158.17,NASDAQ,pairs,ACC014,active
INT_001012,1700000001012000000,V,Buy,3345,430.69,NASDAQ,mean_revert,ACC006,active
INT_001013,1700000001013000000,GS,Buy,6659,157.32,NYSE,momentum,ACC001,active
INT_001014,1700000001014000000,JPM,Sell,7614,268.42,NASDAQ,pairs,ACC002,active
INT_001015,1700000001015000000,NVDA,Buy,4478,111.39,NASDAQ,mean_revert,ACC018,active
INT_001016,1700000001016000000,META,Buy,7970,402.01,NYSE,stat_arb,ACC011,active
INT_001017,1700000001017000000,KO,Sell,1051,455.26,NASDAQ,mean_revert,ACC003,active
INT_001018,1700000001018000000,UNH,Buy,3877,100.37,NYSE,market_neutral,ACC019,active
INT_001019,1700000001019000000,XOM,Sell,8143,448.05,NYSE,market_neutral,ACC004,active
INT_001020,1700000001020000000,V,Sell,9583,381.76,NYSE,pairs,ACC007,active
INT_001021,1700000001021000000,TSLA,Buy,2879,146.35,NASDAQ,pairs,ACC014,active
INT_001022,1700000001022000000,GS,Buy,8044,290.06,NYSE,mean_revert,ACC018,active
INT_001023,1700000001023000000,JNJ,Sell,4046,483.49,NYSE,mean_revert,ACC016,active
INT_001024,1700000001024000000,MA,Sell,355,340.43,NYSE,stat_arb,ACC008,active
INT_001025,1700000001025000000,GS,Sell,5077,337.53,NASDAQ,stat_arb,ACC018,active
INT_001026,1700000001026000000,JPM,Sell,6374,53.54,NASDAQ,mean_revert,ACC010,active
INT_001027,1700000001027000000,MSFT,Buy,4882,144.67,NYSE,pairs,ACC011,active
INT_001028,1700000001028000000,JNJ,Buy,4499,439.9,NASDAQ,pairs,ACC014,active
INT_001029,1700000001029000000,V,Sell,1654,420.98,NASDAQ,market_neutral,ACC003,active
INT_001030,1700000001030000000,MA,Sell,9875,378.15,NASDAQ,pairs,ACC001,active
INT_001031,1700000001031000000,GOOG,Buy,7274,405.96,NYSE,stat_arb,ACC013,active
INT_001032,1700000001032000000,NVDA,Sell,5150,309.11,NYSE,momentum,ACC008,active
INT_001033,1700000001033000000,XOM,Buy,9742,358.59,NASDAQ,pairs,ACC016,active
INT_001034,1700000001034000000,TSLA,Sell,2852,359.36,NASDAQ,mean_revert,ACC007,active
INT_001035,1700000001035000000,MSFT,Sell,6032,131.85,NASDAQ,market_neutral,ACC008,active
INT_001036,1700000001036000000,AAPL,Buy,9160,341.2,NYSE,stat_arb,ACC015,active
INT_001037,1700000001037000000,NVDA,Sell,2774,72.4,NASDAQ,market_neutral,ACC009,active
INT_001038,1700000001038000000,TSLA,Buy,6038,126.56,NYSE,stat_arb,ACC017,active
INT_001039,1700000001039000000,JNJ,Sell,8106,103.33,NYSE,momentum,ACC009,active
INT_001040,1700000001040000000,BAC,Sell,6269,108.59,NYSE,market_neutral,ACC007,active
INT_001041,1700000001041000000,BAC,Buy,6863,131.17,NYSE,stat_arb,ACC010,active
INT_001042,1700000001042000000,GS,Buy,7398,458.3,NASDAQ,market_neutral,ACC015,active
INT_001043,1700000001043000000,MSFT,Buy,7692,109.94,NASDAQ,pairs,ACC007,active
INT_001044,1700000001044000000,UNH,Sell,9794,165.3,NYSE,market_neutral,ACC002,active
INT_001045,1700000001045000000,GOOG,Sell,3857,261.92,NASDAQ,market_neutral,ACC020,active
INT_001046,1700000001046000000,GOOG,Buy,4165,277.04,NASDAQ,mean_revert,ACC013,active
INT_001047,1700000001047000000,MA,Buy,9177,68.51,NYSE,mean_revert,ACC006,active
INT_001048,1700000001048000000,XOM,Sell,5567,445.05,NYSE,stat_arb,ACC011,active
INT_001049,1700000001049000000,XOM,Sell,2333,167.18,NASDAQ,stat_arb,ACC005,active
INT_001050,1700000001050000000,PG,Sell,5917,466.81,NASDAQ,mean_revert,ACC020,active
INT_001051,1700000001051000000,GS,Sell,7149,451.7,NASDAQ,pairs,ACC005,active
INT_001052,1700000001052000000,CVX,Sell,881,135.01,NYSE,momentum,ACC006,active
INT_001053,1700000001053000000,GOOG,Sell,4273,123.6,NASDAQ,pairs,ACC004,active
INT_001054,1700000001054000000,PG,Buy,7243,210.43,NASDAQ,pairs,ACC016,active
INT_001055,1700000001055000000,AMZN,Buy,2035,207.32,NYSE,mean_revert,ACC006,active
INT_001056,1700000001056000000,META,Sell,9238,450.9,NYSE,market_neutral,ACC001,active
INT_001057,1700000001057000000,XOM,Buy,6832,464.19,NYSE,pairs,ACC004,active
INT_001058,1700000001058000000,V,Buy,4667,356.59,NYSE,pairs,ACC012,active
INT_001059,1700000001059000000,HD,Buy,5310,119.2,NYSE,pairs,ACC016,active
INT_001060,1700000001060000000,WMT,Sell,9745,346.1,NASDAQ,stat_arb,ACC020,active
INT_001061,1700000001061000000,WMT,Sell,9335,108.19,NYSE,mean_revert,ACC011,active
INT_001062,1700000001062000000,GOOG,Buy,8974,478.36,NASDAQ,stat_arb,ACC013,active
INT_001063,1700000001063000000,GS,Buy,3943,484.27,NASDAQ,stat_arb,ACC001,active
INT_001064,1700000001064000000,NVDA,Buy,6375,400.77,NASDAQ,momentum,ACC004,active
INT_001065,1700000001065000000,BAC,Sell,7093,381.15,NASDAQ,market_neutral,ACC005,active
INT_001066,1700000001066000000,MA,Buy,6030,280.69,NASDAQ,pairs,ACC013,active
INT_001067,1700000001067000000,PG,Sell,9235,320.15,NYSE,pairs,ACC012,active
INT_001068,1700000001068000000,KO,Buy,7122,333.81,NYSE,stat_arb,ACC017,active
INT_001069,1700000001069000000,V,Sell,3683,341.42,NYSE,pairs,ACC017,active
INT_001070,1700000001070000000,XOM,Buy,4772,260.7,NYSE,pairs,ACC010,active
INT_001071,1700000001071000000,TSLA,Buy,4931,428.69,NASDAQ,mean_revert,ACC019,active
INT_001072,1700000001072000000,GOOG,Buy,748,281.04,NASDAQ,pairs,ACC004,active
INT_001073,1700000001073000000,WMT,Sell,5833,164.69,NYSE,market_neutral,ACC001,active
INT_001074,1700000001074000000,AMZN,Sell,2951,403.78,NASDAQ,stat_arb,ACC003,active
INT_001075,1700000001075000000,JNJ,Sell,5153,314.24,NASDAQ,pairs,ACC020,active
INT_001076,1700000001076000000,GS,Sell,3076,144.98,NYSE,market_neutral,ACC009,active
INT_001077,1700000001077000000,AMZN,Sell,8765,58.06,NASDAQ,stat_arb,ACC001,active
INT_001078,1700000001078000000,META,Sell,7549,361.31,NASDAQ,mean_revert,ACC020,active
INT_001079,1700000001079000000,KO,Sell,6481,412.09,NYSE,momentum,ACC005,active
INT_001080,1700000001080000000,AAPL,Buy,1843,417.19,NYSE,stat_arb,ACC007,active
INT_001081,1700000001081000000,PG,Buy,3971,246.1,NYSE,stat_arb,ACC010,active
INT_001082,1700000001082000000,WMT,Buy,7775,239.85,NYSE,momentum,ACC005,active
INT_001083,1700000001083000000,WMT,Sell,7734,58.83,NASDAQ,market_neutral,ACC008,active
INT_001084,1700000001084000000,NVDA,Sell,9339,423.25,NASDAQ,stat_arb,ACC011,active
INT_001085,1700000001085000000,AAPL,Buy,7084,490.77,NASDAQ,market_neutral,ACC020,active
INT_001086,1700000001086000000,CVX,Sell,616,269.37,NASDAQ,market_neutral,ACC019,active
INT_001087,1700000001087000000,KO,Sell,3809,371.43,NYSE,pairs,ACC019,active
INT_001088,1700000001088000000,V,Buy,4398,451.79,NASDAQ,pairs,ACC004,active
INT_001089,1700000001089000000,PG,Sell,7355,363.88,NYSE,momentum,ACC010,active
INT_001090,1700000001090000000,NVDA,Sell,5643,247.15,NYSE,market_neutral,ACC011,active
INT_001091,1700000001091000000,KO,Sell,2158,447.43,NASDAQ,pairs,ACC012,active
INT_001092,1700000001092000000,PG,Buy,3404,177.11,NYSE,pairs,ACC005,active
INT_001093,1700000001093000000,META,Buy,2571,322.59,NYSE,pairs,ACC016,active
INT_001094,1700000001094000000,BAC,Buy,3441,300.57,NYSE,mean_revert,ACC009,active
INT_001095,1700000001095000000,MA,Buy,2872,422.58,NYSE,stat_arb,ACC011,active
INT_001096,1700000001096000000,JNJ,Buy,3724,104.31,NYSE,pairs,ACC009,active
INT_001097,1700000001097000000,V,Sell,774,396.54,NASDAQ,momentum,ACC017,active
INT_001098,1700000001098000000,KO,Buy,836,466.98,NASDAQ,pairs,ACC004,active
INT_001099,1700000001099000000,AMZN,Buy,9225,68.89,NYSE,momentum,ACC004,active
INT_001100,1700000001100000000,NVDA,Sell,2582,377.76,NASDAQ,market_neutral,ACC016,active
INT_001101,1700000001101000000,AMZN,Buy,5969,200.57,NYSE,stat_arb,ACC007,active
INT_001102,1700000001102000000,WMT,Sell,117,160.39,NASDAQ,mean_revert,ACC010,active
INT_001103,1700000001103000000,XOM,Buy,1406,169.71,NASDAQ,mean_revert,ACC008,active
INT_001104,1700000001104000000,TSLA,Sell,3748,112.1,NASDAQ,pairs,ACC014,active
INT_001105,1700000001105000000,WMT,Sell,497,249.16,NYSE,market_neutral,ACC003,active
INT_001106,1700000001106000000,MSFT,Sell,5167,230.74,NYSE,pairs,ACC002,active
INT_001107,1700000001107000000,UNH,Buy,2483,456.13,NYSE,market_neutral,ACC010,active
INT_001108,1700000001108000000,JNJ,Sell,9080,443.1,NASDAQ,mean_revert,ACC001,active
INT_001109,1700000001109000000,GS,Buy,6628,250.79,NYSE,market_neutral,ACC020,active
INT_001110,1700000001110000000,KO,Sell,5666,449.45,NASDAQ,momentum,ACC010,active
INT_001111,1700000001111000000,MSFT,Buy,8815,200.52,NYSE,market_neutral,ACC018,active
INT_001112,1700000001112000000,BAC,Buy,1530,280.25,NASDAQ,market_neutral,ACC011,active
INT_001113,1700000001113000000,META,Buy,466,450.64,NASDAQ,momentum,ACC010,active
INT_001114,1700000001114000000,JNJ,Buy,992,428.71,NASDAQ,market_neutral,ACC012,active
INT_001115,1700000001115000000,AMZN,Buy,2053,251.93,NYSE,pairs,ACC011,active
INT_001116,1700000001116000000,JPM,Buy,5749,184.64,NYSE,pairs,ACC017,active
INT_001117,1700000001117000000,JPM,Buy,5381,282.4,NYSE,mean_revert,ACC015,active
INT_001118,1700000001118000000,AMZN,Buy,6984,422.8,NYSE,stat_arb,ACC002,active
INT_001119,1700000001119000000,JNJ,Buy,7812,146.65,NYSE,mean_revert,ACC017,active
INT_001120,1700000001120000000,UNH,Sell,4330,312.94,NASDAQ,pairs,ACC016,active
INT_001121,1700000001121000000,JNJ,Buy,2374,277.6,NASDAQ,pairs,ACC005,active
INT_001122,1700000001122000000,XOM,Buy,3493,254.94,NYSE,momentum,ACC018,active
INT_001123,1700000001123000000,MA,Buy,9866,433.54,NYSE,stat_arb,ACC012,active
INT_001124,1700000001124000000,HD,Sell,669,285.25,NYSE,mean_revert,ACC010,active
INT_001125,1700000001125000000,MA,Sell,4826,268.67,NYSE,momentum,ACC019,active
INT_001126,1700000001126000000,JNJ,Buy,5009,450.08,NYSE,momentum,ACC016,active
INT_001127,1700000001127000000,AAPL,Buy,8980,206.89,NYSE,pairs,ACC016,active
INT_001128,1700000001128000000,HD,Sell,9279,253.57,NASDAQ,pairs,ACC016,active
INT_001129,1700000001129000000,KO,Buy,2279,277.14,NASDAQ,pairs,ACC015,active
INT_001130,1700000001130000000,TSLA,Sell,1473,409.92,NASDAQ,pairs,ACC008,active
INT_001131,1700000001131000000,UNH,Sell,8873,70.62,NASDAQ,mean_revert,ACC003,active
INT_001132,1700000001132000000,META,Buy,9381,333.55,NASDAQ,market_neutral,ACC004,active
INT_001133,1700000001133000000,CVX,Buy,3162,479.83,NYSE,market_neutral,ACC017,active
INT_001134,1700000001134000000,NVDA,Sell,8245,453.59,NYSE,market_neutral,ACC006,active
INT_001135,1700000001135000000,AAPL,Sell,3381,160.38,NASDAQ,stat_arb,ACC018,active
INT_001136,1700000001136000000,KO,Sell,6593,315.0,NASDAQ,stat_arb,ACC011,active
INT_001137,1700000001137000000,JNJ,Buy,6808,60.83,NASDAQ,pairs,ACC009,active
INT_001138,1700000001138000000,MSFT,Buy,1637,293.8,NASDAQ,momentum,ACC006,active
INT_001139,1700000001139000000,GS,Buy,2536,188.06,NASDAQ,momentum,ACC002,active
INT_001140,1700000001140000000,KO,Sell,2983,62.23,NYSE,mean_revert,ACC013,active
INT_001141,1700000001141000000,AMZN,Sell,2344,235.77,NASDAQ,mean_revert,ACC013,active
INT_001142,1700000001142000000,AMZN,Buy,3328,157.83,NYSE,pairs,ACC017,active
INT_001143,1700000001143000000,XOM,Sell,1895,171.18,NASDAQ,pairs,ACC018,active
INT_001144,1700000001144000000,JNJ,Buy,7942,63.01,NYSE,stat_arb,ACC009,active
INT_001145,1700000001145000000,CVX,Buy,4045,393.34,NYSE,mean_revert,ACC019,active
INT_001146,1700000001146000000,JNJ,Sell,1384,430.83,NYSE,momentum,ACC012,active
